District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Create Date/Time,Latitude,Longitude
LUCKNOW,P22062114839,C2,PS3,PHONE,Theft,Four Wheeler Vehicle,22/06/2021 22:28:18,26.898,81.085
LUCKNOW,P22062115495,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,22/06/2021 22:59:48,26.933,81.045
LUCKNOW,P23062100626,C2,PS3,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,23/06/2021 01:23:46,26.899,81.073
LUCKNOW,P23062105359,C2,PS3,PHONE,Threat In Person,Threatening To Kill,23/06/2021 11:36:01,26.886,81.036
LUCKNOW,P23062105406,C2,PS3,TWITTER,Animals Related,Cow Carcass And Slaughtering,23/06/2021 11:39:57,26.885,81.037
LUCKNOW,P23062105927,C2,PS3,PHONE,Property Disputes,Boundary Dispute,23/06/2021 12:22:21,26.865,81.039
LUCKNOW,P23062108064,C2,PS3,1090,Police Help Required By 1090,Police Help Required By 1090,23/06/2021 15:26:10,26.886,81.003
LUCKNOW,P23062108077,C2,PS3,PHONE,Female Sexual Harrassment,Prostitution,23/06/2021 15:26:36,26.882,81.019
LUCKNOW,P23062109743,C2,PS3,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,23/06/2021 17:35:44,26.871,81.039
LUCKNOW,P23062109952,C2,PS3,PHONE,Dispute,Money Transactions Dispute,23/06/2021 17:51:12,26.863,81.034
LUCKNOW,P23062110729,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,23/06/2021 18:46:42,26.924,81.063
LUCKNOW,P23062110854,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,23/06/2021 18:54:44,26.895,81.085
LUCKNOW,P23062111378,C2,PS3,TWITTER,Traffic Jam,Due To Illegal Parking,23/06/2021 19:28:08,26.874,81.034
LUCKNOW,P23062111865,C2,PS3,PHONE,Animals Related,Cow Carcass And Slaughtering,23/06/2021 19:56:07,26.894,81.080
LUCKNOW,P23062112429,C2,PS3,PHONE,Missing,Mobile,23/06/2021 20:28:08,26.884,81.036
LUCKNOW,P23062114528,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,23/06/2021 22:03:10,26.880,81.039
LUCKNOW,P23062115200,C2,PS3,PHONE,Dispute,Other Dispute,23/06/2021 22:33:57,26.876,81.055
LUCKNOW,P23062115696,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,23/06/2021 23:02:11,26.892,81.056
LUCKNOW,P23062115889,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,23/06/2021 23:14:18,26.893,81.051
LUCKNOW,P23062116027,C2,PS3,PHONE,Domestic Violence,Beat Children By Familymembers,23/06/2021 23:23:34,26.876,81.055
LUCKNOW,P24062100900,C2,PS3,PHONE,Theft,Residential Building,24/06/2021 02:48:15,26.876,81.055
LUCKNOW,P24062101147,C2,PS3,PHONE,Unclaimed Information,Unclaimed Men,24/06/2021 05:25:55,26.854,81.040
LUCKNOW,P24062102692,C2,PS3,NERS112,Sos,Sos,24/06/2021 08:34:23,26.862,81.037
LUCKNOW,P24062103938,C2,PS3,PHONE,Theft,Other Location,24/06/2021 10:07:11,26.865,81.043
LUCKNOW,P24062105973,C2,PS3,PHONE,Robbery,On Road,24/06/2021 12:37:36,26.890,81.068
LUCKNOW,P24062106475,C2,PS3,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,24/06/2021 13:18:11,26.874,81.019
LUCKNOW,P24062107129,C2,PS3,PHONE,Dispute,Money Transactions Dispute,24/06/2021 14:12:01,26.877,81.035
LUCKNOW,P24062107871,C2,PS3,PHONE,Dispute,Other Dispute,24/06/2021 15:16:33,26.877,81.035
LUCKNOW,P24062108913,C2,PS3,PHONE,Dispute,Other Dispute,24/06/2021 16:38:56,26.893,81.044
LUCKNOW,P24062109701,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,24/06/2021 17:40:07,26.880,81.039
LUCKNOW,P24062109954,C2,PS3,PHONE,Dispute,With Neighbor,24/06/2021 17:58:34,26.869,81.054
LUCKNOW,P24062111554,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,24/06/2021 19:50:03,26.924,81.061
LUCKNOW,P24062111648,C2,PS3,PHONE,Threat In Person,Threatening To Kill,24/06/2021 19:54:55,26.845,81.066
LUCKNOW,P24062111867,C2,PS3,PHONE,Dispute,Money Transactions Dispute,24/06/2021 20:08:33,26.899,81.090
LUCKNOW,P24062112310,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,24/06/2021 20:36:27,26.890,81.057
LUCKNOW,P24062113217,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,24/06/2021 21:21:06,26.893,81.069
LUCKNOW,P24062113881,C2,PS3,PHONE,Robbery,On Road,24/06/2021 21:52:37,26.874,81.026
LUCKNOW,P24062115506,C2,PS3,PHONE,Domestic Violence,Husband Relatives To Beat Wife,24/06/2021 23:16:32,26.876,81.008
LUCKNOW,P24062115850,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,24/06/2021 23:37:21,26.865,81.037
LUCKNOW,P24062116062,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,24/06/2021 23:53:23,26.846,81.065
LUCKNOW,P24062116097,C2,PS3,PHONE,Dispute,Other Dispute,24/06/2021 23:56:46,26.857,81.041
LUCKNOW,P25062100536,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,25/06/2021 01:06:36,26.846,81.065
LUCKNOW,P25062100563,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,25/06/2021 01:10:47,26.877,81.035
LUCKNOW,P25062102093,C2,PS3,PHONE,Theft,Business Establishment,25/06/2021 07:32:05,26.874,81.026
LUCKNOW,P25062102662,C2,PS3,PHONE,Domestic Violence,Husband Relatives To Beat Wife,25/06/2021 08:18:39,26.882,81.008
LUCKNOW,P25062103127,C2,PS3,PHONE,Threat In Person,Attack,25/06/2021 08:53:17,26.836,81.064
LUCKNOW,P25062104381,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,25/06/2021 10:23:16,26.874,81.017
LUCKNOW,P25062105738,C2,PS3,PHONE,Cyber Crimes,Email Hacking,25/06/2021 12:05:12,26.872,81.030
LUCKNOW,P25062105799,C2,PS3,PHONE,Property Disputes,Boundary Dispute,25/06/2021 12:10:54,26.876,81.054
LUCKNOW,P25062106306,C2,PS3,PHONE,Dispute,Money Transactions Dispute,25/06/2021 12:50:46,26.887,81.001
LUCKNOW,P25062107346,C2,PS3,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,25/06/2021 14:15:17,26.874,81.023
LUCKNOW,P25062107736,C2,PS3,WhatsApp,Dispute,Dispute With Drunk Person,25/06/2021 14:45:56,26.851,81.066
LUCKNOW,P25062108718,C2,PS3,PHONE,Gambling,Betting,25/06/2021 16:05:43,26.879,81.016
LUCKNOW,P25062108808,C2,PS3,PHONE,Dispute,Money Transactions Dispute,25/06/2021 16:12:42,26.855,81.040
LUCKNOW,P25062109569,C2,PS3,PHONE,Gambling,Play Cards,25/06/2021 17:09:36,26.866,81.059
LUCKNOW,P25062109875,C2,PS3,PHONE,Child Crime(Sexual Abuse),Buggery With A Child,25/06/2021 17:31:51,26.856,81.046
LUCKNOW,P25062110074,C2,PS3,PHONE,Property Disputes,Boundary Dispute,25/06/2021 17:46:19,26.877,81.055
LUCKNOW,P25062110138,C2,PS3,PHONE,Dispute,Other Dispute,25/06/2021 17:50:29,26.893,81.044
LUCKNOW,P25062110164,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,25/06/2021 17:51:50,26.870,81.048
LUCKNOW,P25062113583,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,25/06/2021 21:06:50,26.885,81.001
LUCKNOW,P25062114108,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,25/06/2021 21:29:39,26.875,81.054
LUCKNOW,P25062115520,C2,PS3,PHONE,Dispute,With Neighbor,25/06/2021 22:26:12,26.895,81.011
LUCKNOW,P25062115604,C2,PS3,PHONE,Threat In Person,Threatening To Kill,25/06/2021 22:29:55,26.890,81.009
LUCKNOW,P25062115841,C2,PS3,PHONE,Dispute,Other Dispute,25/06/2021 22:39:17,26.857,81.024
LUCKNOW,P25062116528,C2,PS3,PHONE,Dispute,Other Dispute,25/06/2021 23:13:49,26.895,81.015
LUCKNOW,P25062116721,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,25/06/2021 23:24:38,26.885,81.016
LUCKNOW,P26062100547,C2,PS3,PHONE,Dispute,Other Dispute,26/06/2021 01:11:18,26.876,81.055
LUCKNOW,P26062100583,C2,PS3,PHONE,Unknown,Unknown,26/06/2021 01:17:17,26.897,81.012
LUCKNOW,P26062101286,C2,PS3,PHONE,Animals Related,Found Injured Animal,26/06/2021 06:12:35,26.878,81.018
LUCKNOW,P26062102567,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26/06/2021 08:27:09,26.892,81.072
LUCKNOW,P26062103555,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26/06/2021 09:31:01,26.874,81.018
LUCKNOW,P26062103596,C2,PS3,PHONE,Robbery,On Road,26/06/2021 09:34:03,26.887,81.034
LUCKNOW,P26062104030,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26/06/2021 10:02:41,26.885,81.015
LUCKNOW,P26062105873,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,26/06/2021 12:03:46,26.916,81.033
LUCKNOW,P26062105899,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,26/06/2021 12:06:00,26.877,81.055
LUCKNOW,P26062106227,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26/06/2021 12:28:57,26.875,81.056
LUCKNOW,P26062106814,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/06/2021 13:09:44,26.857,81.040
LUCKNOW,P26062107732,C2,PS3,PHONE,Theft,Residential Building,26/06/2021 14:16:46,26.845,81.066
LUCKNOW,P26062107882,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/06/2021 14:27:05,26.863,81.034
LUCKNOW,P26062108188,C2,PS3,PHONE,Dispute,Other Dispute,26/06/2021 14:47:41,26.846,81.071
LUCKNOW,P26062109775,C2,PS3,PHONE,Encroachment,On Road,26/06/2021 16:47:26,26.836,81.064
LUCKNOW,P26062109916,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26/06/2021 16:57:34,26.898,81.088
LUCKNOW,P26062110063,C2,PS3,PHONE,Theft,Other Location,26/06/2021 17:08:17,26.874,81.014
LUCKNOW,P26062110306,C2,PS3,PHONE,Theft,Other Location,26/06/2021 17:25:23,26.875,81.027
LUCKNOW,P26062110651,C2,PS3,PHONE,Dispute,Other Dispute,26/06/2021 17:51:34,26.895,81.069
LUCKNOW,P26062113137,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/06/2021 20:23:30,26.885,81.016
LUCKNOW,P26062113445,C2,PS3,PHONE,Dispute,Other Dispute,26/06/2021 20:37:48,26.877,81.054
LUCKNOW,P26062113498,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26/06/2021 20:40:07,26.887,81.054
LUCKNOW,P26062113868,C2,PS3,PHONE,Theft,Residential Building,26/06/2021 20:55:16,26.887,81.075
LUCKNOW,P26062114703,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26/06/2021 21:29:45,26.885,81.015
LUCKNOW,P26062116063,C2,PS3,PHONE,Unknown,Unknown,26/06/2021 22:26:44,26.887,81.010
LUCKNOW,P26062116663,C2,PS3,PHONE,Unclaimed Information,Unclaimed Men,26/06/2021 22:54:37,26.874,81.020
LUCKNOW,P27062100160,C2,PS3,PHONE,Theft,Residential Building,27/06/2021 00:15:12,26.882,81.023
LUCKNOW,P27062100479,C2,PS3,PHONE,Cyber Crimes,Obtain Illegally Atm / Bank  Information,27/06/2021 00:58:17,26.896,81.011
LUCKNOW,P27062100536,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,27/06/2021 01:10:28,26.858,81.037
LUCKNOW,P27062100931,C2,PS3,EMRI108,Police Help Required By 108,Police Help Required By 108,27/06/2021 03:33:57,26.898,81.067
LUCKNOW,P27062101811,C2,PS3,PHONE,Threat In Person,Threatening To Kill,27/06/2021 07:11:48,26.865,81.037
LUCKNOW,P27062101885,C2,PS3,TWITTER,Accident,Serious Road Accident,27/06/2021 07:17:50,26.889,81.058
LUCKNOW,P27062103633,C2,PS3,PHONE,Dispute,Money Transactions Dispute,27/06/2021 09:20:17,26.872,81.041
LUCKNOW,P27062104844,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,27/06/2021 10:35:07,26.876,81.036
LUCKNOW,P27062104993,C2,PS3,PHONE,Domestic Violence,Harrasment By Inlaws,27/06/2021 10:43:10,26.876,81.036
LUCKNOW,P27062105196,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,27/06/2021 10:54:46,26.833,81.063
LUCKNOW,P27062106909,C2,PS3,PHONE,Dispute,Other Dispute,27/06/2021 12:47:18,26.887,81.057
LUCKNOW,P27062107324,C2,PS3,PHONE,Dispute,Other Dispute,27/06/2021 13:17:00,26.883,81.057
LUCKNOW,P27062108472,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,27/06/2021 14:43:43,26.881,81.002
LUCKNOW,P27062112764,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,27/06/2021 19:28:08,26.909,81.032
LUCKNOW,P27062113317,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,27/06/2021 19:58:12,26.885,81.015
LUCKNOW,P27062113442,C2,PS3,PHONE,Corona,Gathering Crowd Market,27/06/2021 20:04:49,26.857,81.027
LUCKNOW,P27062113531,C2,PS3,PHONE,Dispute,Other Dispute,27/06/2021 20:10:12,26.885,81.015
LUCKNOW,P27062113974,C2,PS3,PHONE,Unknown,Unknown,27/06/2021 20:30:16,26.888,81.055
LUCKNOW,P27062114461,C2,PS3,PHONE,Dispute,Money Transactions Dispute,27/06/2021 20:51:18,26.870,81.036
LUCKNOW,P27062114523,C2,PS3,PHONE,Accident,Injury Due To Electical Current,27/06/2021 20:54:12,26.877,81.010
LUCKNOW,P27062115448,C2,PS3,PHONE,Threat In Person,Attack,27/06/2021 21:30:55,26.873,81.039
LUCKNOW,P27062115613,C2,PS3,PHONE,Dispute,Other Dispute,27/06/2021 21:37:35,26.868,81.055
LUCKNOW,P27062115995,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,27/06/2021 21:53:06,26.919,81.040
LUCKNOW,P27062116590,C2,PS3,PHONE,Domestic Violence,Expelling Senior Citizen From House,27/06/2021 22:15:46,26.876,81.055
LUCKNOW,P27062116701,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,27/06/2021 22:19:56,26.921,81.034
LUCKNOW,P27062117096,C2,PS3,PHONE,Child Crime(Sexual Abuse),Teasing On Public Place,27/06/2021 22:36:32,26.873,81.026
LUCKNOW,P27062117445,C2,PS3,PHONE,Robbery,On Road,27/06/2021 22:52:13,26.874,81.025
LUCKNOW,P27062117612,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,27/06/2021 22:59:46,26.876,81.055
LUCKNOW,P27062117662,C2,PS3,PHONE,Dispute,Other Dispute,27/06/2021 23:02:24,26.865,81.037
LUCKNOW,P27062118060,C2,PS3,PHONE,Threat In Person,Attack,27/06/2021 23:22:12,26.877,81.035
LUCKNOW,P27062118134,C2,PS3,PHONE,Medium Fire,Electrical Equipment,27/06/2021 23:26:32,26.876,81.055
LUCKNOW,P27062118244,C2,PS3,PHONE,Medium Fire,Electrical Equipment,27/06/2021 23:32:09,26.879,81.011
LUCKNOW,P27062118296,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,27/06/2021 23:35:39,26.873,81.030
LUCKNOW,P28062100018,C2,PS3,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,28/06/2021 00:01:33,26.846,81.067
LUCKNOW,P28062100344,C2,PS3,PHONE,Dispute,Other Dispute,28/06/2021 00:39:00,26.907,81.052
LUCKNOW,P28062101711,C2,PS3,PHONE,Threat In Person,Attack,28/06/2021 06:40:51,26.883,81.079
LUCKNOW,P28062102450,C2,PS3,PHONE,Theft,Residential Building,28/06/2021 07:49:49,26.897,81.020
LUCKNOW,P28062103123,C2,PS3,PHONE,Unclaimed Information,Unclaimed Vehicle,28/06/2021 08:39:57,26.875,81.055
LUCKNOW,P28062104444,C2,PS3,PHONE,Dispute,Other Dispute,28/06/2021 10:08:27,26.875,81.011
LUCKNOW,P28062106307,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,28/06/2021 12:28:16,26.879,81.012
LUCKNOW,P28062107536,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,28/06/2021 14:04:47,26.887,81.006
LUCKNOW,P28062108703,C2,PS3,PHONE,Dispute,Other Dispute,28/06/2021 15:39:52,26.870,81.033
LUCKNOW,P28062109337,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,28/06/2021 16:28:14,26.892,81.011
LUCKNOW,P28062110938,C2,PS3,PHONE,Cyber Crimes,Bank Account Hacking,28/06/2021 18:14:54,26.851,81.064
LUCKNOW,P28062111494,C2,PS3,PHONE,Information Against Police,Notification Of Police Inaction,28/06/2021 18:53:36,26.889,81.034
LUCKNOW,P28062111510,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,28/06/2021 18:54:53,26.884,81.036
LUCKNOW,P28062111795,C2,PS3,PHONE,Dispute,Money Transactions Dispute,28/06/2021 19:12:05,26.850,81.023
LUCKNOW,P28062113214,C2,PS3,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,28/06/2021 20:35:52,26.896,81.087
LUCKNOW,P28062113523,C2,PS3,PHONE,Female Sexual Harrassment,Teasing In Building Or Premise,28/06/2021 20:52:32,26.850,81.032
LUCKNOW,P28062115063,C2,PS3,PHONE,Threat In Person,Attack,28/06/2021 21:57:22,26.882,81.013
LUCKNOW,P28062116218,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,28/06/2021 22:45:54,26.878,81.003
LUCKNOW,P28062116305,C2,PS3,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,28/06/2021 22:49:53,26.876,81.013
LUCKNOW,P28062116361,C2,PS3,PHONE,Threat In Person,Threatening To Kill,28/06/2021 22:52:42,26.896,81.029
LUCKNOW,P28062117294,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,28/06/2021 23:45:51,26.873,81.038
LUCKNOW,P28062117353,C2,PS3,PHONE,Dispute,Other Dispute,28/06/2021 23:50:23,26.851,81.033
LUCKNOW,P29062100203,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,29/06/2021 00:17:43,26.876,81.013
LUCKNOW,P29062101159,C2,PS3,PHONE,Missing,Grp- Person Accident By Train ,29/06/2021 04:33:54,26.876,81.054
LUCKNOW,P29062101851,C2,PS3,PHONE,Unknown,Unknown,29/06/2021 06:54:57,26.850,81.057
LUCKNOW,P29062103607,C2,PS3,PHONE,Dispute,Other Dispute,29/06/2021 09:03:07,26.879,81.057
LUCKNOW,P29062106600,C2,PS3,PHONE,Domestic Violence,Harrasment By Inlaws,29/06/2021 12:32:43,26.895,81.038
LUCKNOW,P29062107574,C2,PS3,PHONE,Dispute,Other Dispute,29/06/2021 13:48:22,26.850,81.025
LUCKNOW,P29062108397,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,29/06/2021 14:51:46,26.854,81.040
LUCKNOW,P29062109359,C2,PS3,PHONE,Dispute,Money Transactions Dispute,29/06/2021 16:07:40,26.863,81.034
LUCKNOW,P29062110394,C2,PS3,1090,Police Help Required By 1090,Police Help Required By 1090,29/06/2021 17:20:14,26.876,81.055
LUCKNOW,P29062110505,C2,PS3,PHONE,Dispute,Money Transactions Dispute,29/06/2021 17:29:40,26.885,81.068
LUCKNOW,P29062111011,C2,PS3,PHONE,Kidnap,Child Kidnap,29/06/2021 18:02:00,26.875,81.036
LUCKNOW,P29062111184,C2,PS3,PHONE,Domestic Violence,Other Kind Torturing To Senior Citizen,29/06/2021 18:15:39,26.847,81.067
LUCKNOW,P29062111823,C2,PS3,PHONE,Threat In Person,Attack,29/06/2021 18:59:16,26.873,81.038
LUCKNOW,P29062111925,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,29/06/2021 19:05:23,26.874,81.026
LUCKNOW,P29062112084,C2,PS3,PHONE,Dispute,Money Transactions Dispute,29/06/2021 19:14:28,26.851,81.032
LUCKNOW,P29062112096,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,29/06/2021 19:15:15,26.875,81.055
LUCKNOW,P29062112436,C2,PS3,PHONE,Corona,Quarantine Violation,29/06/2021 19:36:03,26.897,81.022
LUCKNOW,P29062113241,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,29/06/2021 20:22:36,26.865,81.038
LUCKNOW,P29062113581,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,29/06/2021 20:39:11,26.894,81.028
LUCKNOW,P29062113976,C2,PS3,PHONE,Corona,Quarantine Violation,29/06/2021 20:58:04,26.897,81.022
LUCKNOW,P29062114170,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,29/06/2021 21:06:22,26.868,81.045
LUCKNOW,P29062115498,C2,PS3,PHONE,Threat In Person,Attack,29/06/2021 22:03:41,26.876,81.044
LUCKNOW,P30062100043,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,30/06/2021 00:04:30,26.892,81.047
LUCKNOW,P30062100386,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,30/06/2021 00:42:26,26.878,81.018
LUCKNOW,P30062100505,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,30/06/2021 01:00:10,26.895,81.071
LUCKNOW,P30062101000,C2,PS3,PHONE,Domestic Violence,Domestic Violence Against Men Or Boy Or Seniormen,30/06/2021 03:28:12,26.886,81.061
LUCKNOW,P30062102557,C2,PS3,PHONE,Missing,Mobile,30/06/2021 08:03:46,26.897,81.013
LUCKNOW,P30062103110,C2,PS3,PHONE,Dispute,Money Transactions Dispute,30/06/2021 08:42:52,26.880,81.012
LUCKNOW,P30062103336,C2,PS3,PHONE,Dispute,Money Transactions Dispute,30/06/2021 08:59:26,26.881,81.013
LUCKNOW,P30062103346,C2,PS3,PHONE,Threat In Person,Attack,30/06/2021 09:00:08,26.893,81.011
LUCKNOW,P30062104191,C2,PS3,PHONE,Theft,Residential Building,30/06/2021 09:52:58,26.881,81.018
LUCKNOW,P30062105642,C2,PS3,PHONE,Dispute,For Parking,30/06/2021 11:27:42,26.885,81.037
LUCKNOW,P30062105972,C2,PS3,PHONE,Theft,Other Location,30/06/2021 11:49:48,26.893,81.054
LUCKNOW,P30062105987,C2,PS3,PHONE,Unknown,Unknown,30/06/2021 11:50:49,26.860,81.063
LUCKNOW,P30062106071,C2,PS3,PHONE,Theft,Business Establishment,30/06/2021 11:55:25,26.890,81.064
LUCKNOW,P30062106322,C2,PS3,PHONE,Threat In Person,Attack,30/06/2021 12:12:36,26.844,81.068
LUCKNOW,P30062106532,C2,PS3,PHONE,Threat In Person,Attack,30/06/2021 12:27:33,26.844,81.068
LUCKNOW,P30062107424,C2,PS3,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,30/06/2021 13:32:57,26.881,81.012
LUCKNOW,P30062109277,C2,PS3,PHONE,Dispute,Money Transactions Dispute,30/06/2021 15:54:30,26.892,81.072
LUCKNOW,P30062110370,C2,PS3,PHONE,Medium Fire,Electrical Equipment,30/06/2021 17:12:42,26.875,81.055
LUCKNOW,P30062111030,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,30/06/2021 17:52:56,26.887,81.006
LUCKNOW,P30062112833,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,30/06/2021 19:42:28,26.860,81.047
LUCKNOW,P30062112911,C2,PS3,PHONE,Threat In Person,Attack,30/06/2021 19:46:29,26.877,81.055
LUCKNOW,P30062114056,C2,PS3,PHONE,Dispute,Money Transactions Dispute,30/06/2021 20:49:17,26.881,81.007
LUCKNOW,P30062114738,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,30/06/2021 21:19:16,26.870,81.036
LUCKNOW,P30062116606,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,30/06/2021 22:33:54,26.873,81.032
LUCKNOW,P30062117527,C2,PS3,PHONE,Gambling,Play Cards,30/06/2021 23:14:57,26.878,81.062
LUCKNOW,P30062117529,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,30/06/2021 23:14:58,26.889,81.058
LUCKNOW,P30062117801,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,30/06/2021 23:29:35,26.877,81.055
LUCKNOW,P30062117845,C2,PS3,PHONE,Female Sexual Harrassment,Teasing On Public Place,30/06/2021 23:32:30,26.873,81.032
LUCKNOW,P30062117872,C2,PS3,PHONE,Dispute,Other Dispute,30/06/2021 23:34:10,26.888,81.053
LUCKNOW,P30062118098,C2,PS3,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,30/06/2021 23:48:38,26.883,81.079
LUCKNOW,P30062118207,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,30/06/2021 23:57:06,26.879,81.062
LUCKNOW,P01042100229,C2,PS4,PHONE,Dispute,Other Dispute,01/04/2021 00:29:00,26.865,81.028
LUCKNOW,P01042102508,C2,PS4,PHONE,Kidnap,Men Kidnap,01/04/2021 09:31:00,26.865,81.014
LUCKNOW,P01042105157,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,01/04/2021 13:18:00,26.873,81.013
LUCKNOW,P01042106682,C2,PS4,PHONE,Dispute,Money Transactions Dispute,01/04/2021 15:25:00,26.866,81.005
LUCKNOW,P01042107399,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,01/04/2021 16:30:00,26.873,81.020
LUCKNOW,P01042108867,C2,PS4,PHONE,Corona,Suspect Found Infected,01/04/2021 18:45:00,26.860,81.024
LUCKNOW,P01042111639,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,01/04/2021 22:17:00,26.868,81.021
LUCKNOW,P01042112648,C2,PS4,PHONE,Missing,Grp- Person Accident By Train ,01/04/2021 23:37:00,26.863,81.017
LUCKNOW,P01042112727,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,01/04/2021 23:45:00,26.863,80.999
LUCKNOW,P02042100395,C2,PS4,PHONE,Dispute,Other Dispute,02/04/2021 01:20:00,26.862,81.014
LUCKNOW,P02042100435,C2,PS4,PHONE,Corona,Gathering Funeral Other Celebration,02/04/2021 01:41:00,26.868,81.010
LUCKNOW,P02042100486,C2,PS4,PHONE,Dispute,Money Transactions Dispute,02/04/2021 02:06:00,26.868,81.001
LUCKNOW,P02042100767,C2,PS4,PHONE,Dispute,Dispute In Hospital,02/04/2021 05:49:00,26.868,81.000
LUCKNOW,P02042100929,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,02/04/2021 06:39:00,26.867,81.028
LUCKNOW,P02042105574,C2,PS4,PHONE,Theft,Four Wheeler Vehicle,02/04/2021 14:11:00,26.866,81.013
